isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,tax,mls_id,daysOnMarket,homeType,property_type,property_sub_type,beds,num_of_units,favorite,city,saleType,latitude,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,heating_system,cooling_system,walkscore,investment_likelihood_label,investment_likelihood_score,investment_likelihood_stars,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools
,Charles Rutenberg Realty,1964.0,3:00 PM,1200.0,,2531622,IL,Cook County,-87.68063354492188,60620,421.16,11195401,6,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.74615097045898,2021-08-21,,"1 Story, Step Ranch - Chicago, IL",,,2.0,Garage,8106 South Oakley Avenue,1:00 PM,3690.0,https://listings.listhub.net/pages/MREDIL/11195401/?channel=mashv,3,True,Beverly View,,239900,199.91666666666666,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.93,,,,20311160160000,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Real People Realty,1948.0,4:00 PM,1490.0,,792698,IL,Cook County,-87.71089935302734,60655,2167.25,11173388,27,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.68339920043945,2019-06-08,,"1.5 Story, Cape Cod - Chicago, IL",,,2.0,Garage,3612 West 115th Place,1:00 PM,4704.0,https://listings.listhub.net/pages/MREDIL/11173388/?channel=mashv,1,True,Mount Greenwood Heights,,219999,147.6503355704698,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.93,,,,24233030520000,Cape Cod,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX Action,1957.0,,2344.0,,2515941,IL,Cook County,-87.7105712890625,60632,1104.93,11184627,16,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.81359100341797,,,"2 Stories - Chicago, IL",,,2.0,Garage,4358 South Trumbull Avenue,,3572.0,https://listings.listhub.net/pages/MREDIL/11184627/?channel=mashv,3,True,Brighton Park,,306000,130.54607508532422,,0,,,False,Hot Water,None,,1,89.92,,,,19024020400000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX MI CASA,1907.0,,666.0,,2503059,IL,Cook County,-87.68961334228516,60632,2525.85,11176725,24,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.82426834106445,,,"1 Story - Chicago, IL",,,,,3817 South Rockwell Street,,1917.0,https://listings.listhub.net/pages/MREDIL/11176725/?channel=mashv,2,True,Brighton Park,,209900,315.16516516516515,,0,,,False,,Window Unit(s) A/C,,1,89.9,,,,16364250510000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,SU FAMILIA REAL ESTATE,1925.0,,944.0,,2396975,IL,Cook County,-87.76638793945312,60638,7178.0,11103648,90,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.79964065551758,,,"1 Story - Chicago, IL",,,1.0,Garage,5106 South MASSASOIT Avenue,,,https://listings.listhub.net/pages/MREDIL/11103648/?channel=mashv,2,True,Garfield Ridge,,220000,233.05084745762713,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.88,,,,19084040820000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"eXp Realty, LLC",2019.0,,2846.0,,2401559,IL,Cook County,-87.75066375732422,60641,6773.56,11108841,85,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.95217132568359,,,"2 Stories, Contemporary - Chicago, IL",,,2.0,Garage,4919 West Dakin Street,,,https://listings.listhub.net/pages/MREDIL/11108841/?channel=mashv,4,True,Old Irving Park,,739000,259.66268446943076,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,89.88,,,,13212060450000,Contemporary,,,0,0,0,"[{'category': 'Elementary', 'name': 'Gray Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Schurz High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"4 Sale Realty Advantage, Inc",1950.0,,,,2372301,IL,Cook County,-87.7103271484375,60655,3922.0,11086363,105,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.69643020629883,,,"1 Story, Ranch - Chicago, IL",,,2.0,Garage,10813 South Central Park Avenue,,3703.0,https://listings.listhub.net/pages/MREDIL/11086363/?channel=mashv,2,True,Mount Greenwood,,351900,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.88,,,,24144070470000,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': 'Mount Greenwood Elementary Schoo', 'district': '299'}, {'category': 'High', 'name': 'Morgan Park High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Mount Greenwood Elementary Schoo', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,1928.0,,1900.0,,2372594,IL,Cook County,-87.79527282714844,60631,6606.43,11087049,105,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.99430084228516,,,"2 Stories, Bungalow - Chicago, IL",,,2.0,Garage,6224 North Oak Park Avenue,,,https://listings.listhub.net/pages/MREDIL/11087049/?channel=mashv,3,True,Norwood Park East,,429900,226.26315789473685,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.85,,,,13062090180000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,,,,,2508588,IL,Cook County,-87.6866683959961,60632,2787.05,11181350,20,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.81356048583984,,,"1.5 Story - Chicago, IL",,,,,4405 South CAMPBELL Avenue,,3223.0,https://listings.listhub.net/pages/MREDIL/11181350/?channel=mashv,2,True,Brighton Park,,279000,,,0,,,False,Forced Air,Central A/C,,1,89.85,,,,19014140020000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RK Realty Chicago,1951.0,,1590.0,,1738873,IL,Cook County,-87.63729858398438,60628,1828.62,11158698,41,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.65840148925781,,,"2 Stories - Chicago, IL",,,2.0,Garage,618 West 129th Place,,5070.0,https://listings.listhub.net/pages/MREDIL/11158698/?channel=mashv,3,True,West Pullman,,229000,144.0251572327044,,0,,,False,,Central A/C,,1,89.8,,,,25331130420000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Coldwell Banker Leader Realty,1949.0,,1955.0,,783077,IL,Cook County,-87.7031021118164,60645,7679.0,10957110,248,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,42.00500106811523,,,"Cape Cod, 2 Stories - Chicago, IL",,,1.0,,2920 West Pratt Boulevard,,6599.0,https://listings.listhub.net/pages/MREDIL/10957110/?channel=mashv,2,True,West Rogers Park,,465000,237.85166240409208,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.78,,,,10361150280000,Cape Cod,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Redfin Corporation,1927.0,2:00 PM,1621.0,,2495074,IL,Cook County,-87.77906036376953,60630,5024.95,11186747,15,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.96295166015625,2021-07-31,,"1.5 Story - Chicago, IL",,,1.0,Garage,4531 North Meade Avenue,12:00 PM,3781.0,https://listings.listhub.net/pages/MREDIL/11186747/?channel=mashv,2,True,Portage Park,,349900,215.85441085749537,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.78,,,,13171140160000,Other,true,,0,0,0,"[{'category': 'Elementary', 'name': 'Smyser Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Taft High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Smyser Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Re/Max Properties,1924.0,,,,2373518,IL,Cook County,-87.7265396118164,60625,5267.5,11145478,51,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.97304916381836,,,"2 Stories - Chicago, IL",,,2.0,Garage,5041 North Harding Avenue,,4182.0,https://listings.listhub.net/pages/MREDIL/11145478/?channel=mashv,3,True,North Park,,299900,,,0,,,False,Hot Water,Window Unit(s) A/C,,1,89.77,,,,13113060010000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Volta Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Roosevelt High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Volta Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
FALSE,Chicagoland Brokers Inc.,1885.0,,1650.0,,36493,IL,Cook County,-87.54509735107422,60633,1958.0,11108598,86,Single Family Residential,Residential,Single Family Detached,4,,N,Chicago,MLS Listing,41.64879989624023,,11/13/2015,"1.5 Story, Cottage - Chicago, IL",11/13/2015,91000.0,2.0,Garage,13540 South Burley Avenue,,3023.0,https://listings.listhub.net/pages/MREDIL/11108598/?channel=mashv,1,True,Powder Horn Lake,Y,150000,90.9090909090909,85000.0,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.76,,,,26314100390000,Cottage,,,0,0,0,"[{'category': 'Elementary', 'name': 'Clay Elementary School', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Lisa Stover,1952.0,,1800.0,,2491909,IL,Cook County,-87.8110122680664,60631,5644.08,11084433,29,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,42.01673126220703,,,"2 Stories - Chicago, IL",,,2.0,Garage,7455 North Oketo Avenue,,5009.0,https://listings.listhub.net/pages/MREDIL/11084433/?channel=mashv,2,True,Edison Park,,379000,210.55555555555554,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.76,,,,09254130580000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,1941.0,1:00 PM,1678.0,,2476719,IL,Cook County,-87.70001983642578,60655,3425.95,11177189,23,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.69580078125,2021-07-25,,"2 Stories - Chicago, IL",,,2.0,Garage,10840 South Troy Street,11:00 AM,3720.0,https://listings.listhub.net/pages/MREDIL/11177189/?channel=mashv,3,True,West Morgan Park,,284900,169.7854588796186,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,89.76,,,,24133040390000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Mount Greenwood Elementary Schoo', 'district': '299'}, {'category': 'High', 'name': 'Chicago Senior High School For A', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Mount Greenwood Elementary Schoo', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,1895.0,,1679.0,,1796654,IL,Cook County,-87.6343994140625,60621,1986.81,10627417,570,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.79190063476563,,,"1 Story - Chicago, IL",,,,,5616 South Shields Avenue,,2570.0,https://listings.listhub.net/pages/MREDIL/10627417/?channel=mashv,1,True,Washington Park,,110000,65.51518761167361,,0,,,False,,None,,1,89.75,,,,20162000450000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1958.0,3:00 PM,1508.0,,2336194,IL,Cook County,-87.63726806640625,60628,1831.36,11138099,59,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.69910049438477,2021-08-15,,"1 Story, Ranch - Chicago, IL",,,2.0,Garage,10719 South Wallace Street,2:00 PM,4879.0,https://listings.listhub.net/pages/MREDIL/11138099/?channel=mashv,3,True,Fernwood,,229000,151.85676392572944,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.75,,,,25163040090000,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kairos Real Estate Co,1968.0,,1160.0,,2489704,IL,Cook County,-87.64990997314453,60643,2131.71,11167768,34,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.69240951538086,,,"1 Story, Ranch - Chicago, IL",,,2.0,Garage,1102 West 111th Street,,3136.0,https://listings.listhub.net/pages/MREDIL/11167768/?channel=mashv,3,True,Morgan Park,,250000,215.51724137931035,,0,,,False,,Central A/C,,1,89.74,,,,25174140430000,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"GMS Realty Group, LLC",1937.0,,3027.0,,1665114,IL,Cook County,-87.79820251464844,60634,5099.7,11129037,68,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.93310165405273,,,"1.5 Story, Cape Cod - Chicago, IL",,,2.0,Garage,2916 North New England Avenue,,3759.0,https://listings.listhub.net/pages/MREDIL/11129037/?channel=mashv,2,True,Montclare,,400677,132.36769078295342,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.74,,,,13301240300000,Cape Cod,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX MI CASA,1918.0,,900.0,,2142237,IL,Cook County,-87.6771011352539,60609,2371.91,11107866,85,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.79576873779297,,,"1.5 Story, Bungalow - Chicago, IL",,,2.0,,5358 South Hoyne Avenue,,3999.0,https://listings.listhub.net/pages/MREDIL/11107866/?channel=mashv,2,True,Gage Park,,134000,148.88888888888889,,0,,,False,Forced Air (Natural Gas),None,,1,89.71,,,,20073150380000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,john greene Realtor,1926.0,1:30 PM,1477.0,,2514686,IL,Cook County,-87.82008361816406,60631,717.08,11200110,1,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.98205947875977,2021-08-29,,"2 Stories - Chicago, IL",,,1.0,Garage,5621 North Ozark Avenue,11:30 AM,5097.0,https://listings.listhub.net/pages/MREDIL/11200110/?channel=mashv,3,True,Oriole Park,,500000,338.52403520649966,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.7,,,,12013210220000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Oriole Park Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Taft High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Oriole Park Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Circle One Realty,1964.0,3:00 PM,1415.0,2017-03-22 00:00:00,1028536,IL,Cook County,-87.83309936523438,60656,6384.89,11179583,21,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.97750091552734,2021-08-08,,"1 Story, Ranch - Chicago, IL",,,2.0,Garage,8232 West Catherine Avenue,12:00 PM,7449.0,https://listings.listhub.net/pages/MREDIL/11179583/?channel=mashv,3,True,Oriole Park,,464900,328.5512367491166,400000.0,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.7,,,,12112150270000,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': 'Oriole Park Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Taft High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX Action,1963.0,3:00 PM,1347.0,,2522587,IL,Cook County,-87.76277160644531,60638,4828.99,11189621,13,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.78450012207031,2021-08-29,,"Split Level, Tri-Level - Chicago, IL",,,2.0,Garage,5925 South Parkside Avenue,1:00 PM,3746.0,https://listings.listhub.net/pages/MREDIL/11189621/?channel=mashv,2,True,Garfield Ridge,,289612,215.00519673348182,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,89.69,,,,19174070310000,Split Level,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1955.0,3:00 PM,,,2426981,IL,Cook County,-87.82158660888672,60656,1025.44,11146030,51,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.97705078125,2021-07-11,,"1 Story, Walk-Out Ranch - Chicago, IL",,,1.0,Garage,5333 North Ozanam Avenue,1:00 PM,5445.0,https://listings.listhub.net/pages/MREDIL/11146030/?channel=mashv,2,True,Oriole Park,,339000,,,0,,,False,,Central A/C,,1,89.67,,,,12121140160000,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
